10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
0.006111860275268555,0.005998134613037109,0.006020069122314453,0.006061077117919922,0.006022930145263672,0.006157875061035156,0.006145000457763672,0.006234169006347656,0.006409168243408203,0.0061109066009521484,0.006150007247924805,0.0059909820556640625,0.006107807159423828,0.006315946578979492,0.0061299800872802734,0.006514787673950195,0.0063190460205078125,0.006150007247924805,0.006123065948486328,0.006226062774658203,0.006145000457763672,0.0064699649810791016,0.006093025207519531,0.006253957748413086,0.006063938140869141,0.006359100341796875,0.006093025207519531,0.0061681270599365234,0.006265878677368164,0.0061550140380859375,0.006353855133056641,0.006227016448974609
0,0,0,1,2,2,2,4,4,4,5,6,6,6,8,8,8,9,10,10,10,12,12,12,13,14,14,14,16,16,16,17
0.0,0.1,0.2,0.3,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache
