num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,1.0,21,63,0,0.048723897911832945,0.14760923385620117,0.574596643447876,0.014627695083618164,0.12298059463500977,0.009998321533203125
