10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
0.0061740875244140625,0.00625300407409668,0.006036996841430664,0.006140947341918945,0.0060999393463134766,0.0059528350830078125,0.0060842037200927734,0.006103038787841797,0.005995035171508789,0.0062220096588134766,0.00603795051574707,0.006059885025024414,0.00615692138671875,0.006175994873046875,0.006231069564819336,0.006420135498046875,0.006172895431518555,0.00616002082824707,0.006131887435913086,0.006247043609619141,0.00621795654296875,0.006134986877441406,0.006318807601928711,0.006222963333129883,0.006142139434814453,0.006422996520996094,0.006324052810668945,0.006092071533203125,0.0062258243560791016,0.0061490535736083984,0.006026029586791992,0.006312847137451172
0,0,0,1,2,2,2,4,4,4,5,6,6,6,8,8,8,9,10,10,10,12,12,12,13,14,14,14,16,16,16,17
0.0,0.1,0.2,0.3,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache
