1653591267.46566,24,2,26
1653591268.4848132,25,1,26
1653591269.5219555,25,1,26
1653591270.5235007,24,1,25
1653591271.5456412,24,2,26
1653591272.5795233,24,3,27
1653591273.5907652,24,2,26
1653591274.6084654,25,1,26
1653591275.6118648,23,4,27
1653591276.646506,24,2,26
1653591277.670998,25,0,25
1653591278.6991894,24,2,26
1653591279.6995797,25,0,25
1653591280.7002144,24,1,25
1653591281.706247,23,1,24
1653591282.7446713,24,1,25
1653591283.756905,24,1,25
1653591284.7847273,23,2,25
1653591285.8073754,24,1,25
1653591286.8206475,24,2,26
1653591287.8232353,24,0,24
1653591288.854727,25,0,25
1653591289.884576,25,0,25
1653591290.8877704,23,2,25
1653591291.9265153,25,0,25
1653591292.9464831,24,1,25
1653591293.960699,24,1,25
1653591295.013767,23,3,26
1653591296.0363653,24,1,25
1653591297.0437026,23,1,24
1653591298.0867121,23,1,24
1653591299.091389,23,1,24
1653591300.138211,23,2,25
1653591301.146713,24,0,24
1653591302.1692226,23,1,24
1653591303.1963458,23,1,24
1653591304.2323363,24,1,25
1653591305.2548432,23,3,26
1653591306.2846584,25,1,26
