0,1,0
0,2,0
0,1,0
0,1,0
0,2,1
0,3,1
0,3,0
0,6,1
1,8,2
0,8,2
0,6,3
2,8,4
3,11,5
0,10,3
0,10,2
1,12,4
3,16,5
4,20,6
3,20,6
0,22,6
1,24,6
6,25,7
6,28,9
8,32,10
10,34,11
10,35,12
12,38,15
1,38,15
12,41,16
10,41,15
12,45,17
6,44,17
6,45,17
5,44,16
0,45,16
0,45,16
0,45,16
0,45,16
4,46,16
12,44,16
6,44,17
15,47,17
16,50,18
13,50,17
7,50,17
16,53,18
7,57,18
18,58,19
0,58,19
17,61,20
20,61,21
0,61,21
0,61,21
18,62,20
14,63,19
6,62,18
12,60,16
1,60,16
16,59,17
14,59,16
0,61,16
15,69,18
8,68,17
14,68,16
16,72,17
1,71,17
1,73,17
0,71,17
6,72,17
17,75,19
0,74,19
19,75,20
20,79,22
21,82,23
22,82,24
0,79,23
17,80,23
0,80,23
22,84,24
16,86,25
0,86,25
15,87,25
22,88,25
14,89,25
3,91,25
24,95,29
0,93,28
25,94,29
17,93,29
6,94,29
25,95,27
14,95,27
23,95,27
26,95,28
7,96,28
0,95,28
27,97,31
30,101,32
17,103,33
28,106,34
34,107,35
19,110,36
0,110,36
32,114,37
0,114,37
36,116,38
34,116,37
0,115,36
33,116,37
21,116,37
33,115,35
8,115,35
24,116,35
0,114,35
21,116,36
16,115,36
21,115,35
7,116,35
24,119,36
0,118,36
0,117,36
36,121,38
37,121,38
0,120,38
20,119,38
0,118,38
0,116,38
26,117,39
32,121,41
41,124,42
11,125,42
7,127,42
1,126,42
38,128,41
0,126,40
23,128,41
0,127,41
40,129,43
28,129,44
16,130,43
0,130,43
0,130,43
28,133,44
27,134,45
21,135,45
45,136,47
0,133,47
0,133,47
9,133,47
15,132,48
0,131,48
37,131,47
39,130,45
38,130,47
43,134,49
48,140,51
1,141,51
0,140,50
37,140,49
18,140,50
38,141,52
12,143,54
41,142,54
42,143,55
43,141,54
21,140,54
28,145,55
42,145,54
45,147,55
53,148,56
46,147,56
49,150,58
36,148,57
27,152,57
6,152,57
56,155,58
0,155,58
21,157,59
25,159,60
0,159,60
0,158,59
54,160,60
40,162,61
36,163,62
8,164,62
55,166,65
59,168,66
0,168,66
0,166,66
58,166,66
65,168,67
27,168,67
65,168,67
31,167,66
0,167,66
61,166,67
65,167,68
39,170,69
20,170,69
52,171,69
3,172,69
0,171,69
44,172,70
0,169,67
44,171,69
36,173,69
40,174,69
29,175,71
52,177,73
65,181,77
0,181,77
0,181,77
3,182,77
66,185,80
12,185,81
68,187,83
63,188,84
5,188,84
84,192,87
65,193,89
9,194,89
23,192,90
46,192,91
65,191,90
0,191,90
5,192,90
81,192,89
82,193,88
0,192,88
82,193,89
0,194,89
86,196,90
44,197,90
41,200,91
34,201,93
34,203,93
0,202,93
0,200,93
74,202,95
53,202,94
73,204,95
59,205,97
40,206,98
0,205,98
61,206,98
0,203,96
63,204,96
41,205,97
35,206,98
11,206,98
0,205,98
28,205,97
0,205,97
31,206,98
52,205,98
64,208,100
0,207,99
59,205,97
23,207,98
0,207,98
35,207,97
16,210,97
24,211,96
11,212,96
50,215,97
62,218,99
72,221,101
0,221,101
69,222,102
55,220,99
0,219,98
48,220,98
24,221,98
16,222,98
59,222,98
0,222,98
0,219,97
48,220,97
4,221,97
59,220,97
60,222,98
85,221,97
0,221,97
62,223,98
72,224,99
75,226,101
8,226,101
87,230,104
86,231,105
0,230,104
94,233,106
44,235,107
20,236,107
25,236,106
30,237,107
18,238,107
38,238,108
0,238,108
