num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,1.0,17,19,0,0.4594594594594595,0.0705254077911377,0.5902111530303955,0.012119770050048828,0.0494387149810791,0.00896453857421875
