num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,0.4641304347826087,1,0,0,0.0,0.35332560539245605,0.3364427089691162,0.021630048751831055,0.3217291831970215,0.0099639892578125
